,Posemo,Negemo,Work,Date,Status_id,length_messages
5895,,1.0,2.0,2014-05-01 20:30:46,261858613983318_290060057829840,40
5896,,,,2014-05-01 20:30:34,261858613983318_290060044496508,17
5897,4.0,1.0,,2014-05-01 19:57:11,261858613983318_290053944497118,52
5898,2.0,7.0,,2014-05-01 19:57:00,261858613983318_290053924497120,180
5899,,2.0,,2014-05-01 08:09:35,261858613983318_289875281181651,22
5900,1.0,2.0,,2014-05-01 08:09:24,261858613983318_289875214514991,11
5901,,2.0,,2014-05-01 08:09:15,261858613983318_289875144514998,13
5902,1.0,1.0,1.0,2014-05-01 08:09:07,261858613983318_289875071181672,31
5903,1.0,,,2014-05-01 08:08:45,261858613983318_289874327848413,35
5904,3.0,1.0,,2014-05-01 08:08:30,261858613983318_289874271181752,48
5905,10.0,9.0,1.0,2014-05-01 08:08:21,261858613983318_289874207848425,214
5906,1.0,5.0,1.0,2014-05-01 08:08:08,261858613983318_289874174515095,49
5907,5.0,1.0,,2014-05-01 08:07:54,261858613983318_289874094515103,60
5908,3.0,,,2014-05-01 08:07:37,261858613983318_289874021181777,41
5909,10.0,6.0,,2014-05-01 08:07:23,261858613983318_289873967848449,224
5910,6.0,3.0,1.0,2014-05-01 08:07:11,261858613983318_289873931181786,79
5911,7.0,8.0,1.0,2014-05-01 08:06:55,261858613983318_289873897848456,186
5912,,2.0,,2014-05-01 08:06:39,261858613983318_289873857848460,18
5913,1.0,,,2014-04-30 21:04:45,261858613983318_289663597869486,16
5914,,1.0,,2014-04-30 21:04:37,261858613983318_289663577869488,25
5915,3.0,1.0,2.0,2014-04-30 21:04:21,261858613983318_289663537869492,93
5916,22.0,12.0,2.0,2014-04-30 21:04:07,261858613983318_289663504536162,299
5917,2.0,,3.0,2014-04-30 21:02:14,261858613983318_289663254536187,30
5918,6.0,23.0,,2014-04-30 21:02:01,261858613983318_289663207869525,254
5919,3.0,,,2014-04-30 21:01:05,261858613983318_289663067869539,30
5920,4.0,,,2014-04-30 21:00:53,261858613983318_289662991202880,55
5921,1.0,3.0,3.0,2014-04-30 21:00:35,261858613983318_289662931202886,43
5922,4.0,2.0,1.0,2014-04-30 21:00:23,261858613983318_289662874536225,62
5923,,1.0,,2014-04-30 21:00:13,261858613983318_289662841202895,23
5924,,,1.0,2014-04-30 21:00:01,261858613983318_289662791202900,20
5925,,2.0,,2014-04-30 20:59:51,261858613983318_289662741202905,14
5926,5.0,2.0,3.0,2014-04-30 20:59:37,261858613983318_289662701202909,68
5927,,,,2014-04-30 20:59:23,261858613983318_289662671202912,9
5928,6.0,2.0,1.0,2014-04-30 20:59:07,261858613983318_289662641202915,75
5929,1.0,1.0,,2014-04-30 20:23:43,261858613983318_289656981203481,18
5930,2.0,2.0,,2014-04-30 20:23:22,261858613983318_289656927870153,20
5931,3.0,3.0,2.0,2014-04-30 20:23:01,261858613983318_289656877870158,73
5932,1.0,,1.0,2014-04-30 20:22:39,261858613983318_289656821203497,5
5933,2.0,2.0,,2014-04-30 20:22:24,261858613983318_289656761203503,61
5934,3.0,3.0,3.0,2014-04-30 20:21:55,261858613983318_289656644536848,105
5935,13.0,2.0,,2014-04-30 20:21:31,261858613983318_289656521203527,133
5936,5.0,2.0,,2014-04-30 20:21:11,261858613983318_289656471203532,63
5937,,,1.0,2014-04-30 20:20:54,261858613983318_289656441203535,36
5938,2.0,1.0,2.0,2014-04-30 20:20:25,261858613983318_289656381203541,29
5939,1.0,,,2014-04-30 20:19:59,261858613983318_289656294536883,84
5940,2.0,,,2014-04-30 03:13:32,261858613983318_289388917896954,26
5941,3.0,2.0,1.0,2014-04-29 20:47:48,261858613983318_289323071236872,43
5942,7.0,,1.0,2014-04-29 20:47:40,261858613983318_289322907903555,38
5943,2.0,2.0,,2014-04-29 20:47:29,261858613983318_289322824570230,22
5944,,2.0,2.0,2014-04-29 20:47:19,261858613983318_289322707903575,17
5945,1.0,3.0,,2014-04-29 20:47:09,261858613983318_289322671236912,16
5946,,2.0,,2014-04-29 20:47:00,261858613983318_289322604570252,9
5947,2.0,1.0,,2014-04-29 20:46:49,261858613983318_289322567903589,15
5948,3.0,1.0,1.0,2014-04-29 20:46:37,261858613983318_289322521236927,47
5949,2.0,,,2014-04-29 20:46:27,261858613983318_289322461236933,26
5950,3.0,1.0,,2014-04-29 20:45:14,261858613983318_289322287903617,46
5951,3.0,1.0,,2014-04-29 20:16:57,261858613983318_289316224570890,45
5952,1.0,3.0,1.0,2014-04-29 20:16:48,261858613983318_289316157904230,92
5953,3.0,,,2014-04-29 20:16:38,261858613983318_289316111237568,33
5954,1.0,,3.0,2014-04-29 20:16:26,261858613983318_289315994570913,24
5955,1.0,3.0,,2014-04-29 20:16:17,261858613983318_289315921237587,46
5956,1.0,2.0,,2014-04-29 20:15:41,261858613983318_289315727904273,26
5957,2.0,1.0,,2014-04-29 20:15:25,261858613983318_289315681237611,32
5958,1.0,1.0,,2014-04-29 20:15:13,261858613983318_289315621237617,20
5959,,,1.0,2014-04-29 20:14:37,261858613983318_289315524570960,14
5960,10.0,1.0,,2014-04-29 20:14:21,261858613983318_289315411237638,129
5961,2.0,1.0,,2014-04-29 20:12:51,261858613983318_289315074571005,54
5962,,,2.0,2014-04-29 20:11:20,261858613983318_289314854571027,34
5963,1.0,,,2014-04-29 20:10:33,261858613983318_289314757904370,27
5964,2.0,1.0,,2014-04-29 20:10:25,261858613983318_289314737904372,15
5965,,1.0,,2014-04-29 20:10:15,261858613983318_289314707904375,26
5966,1.0,,,2014-04-28 20:02:24,261858613983318_289003051268874,22
5967,7.0,,1.0,2014-04-28 20:02:13,261858613983318_289003037935542,45
5968,5.0,2.0,,2014-04-28 20:02:05,261858613983318_289003001268879,84
5969,,4.0,,2014-04-28 19:56:30,261858613983318_289001904602322,46
5970,3.0,4.0,,2014-04-28 19:56:15,261858613983318_289001837935662,40
5971,,,,2014-04-28 19:55:58,261858613983318_289001781269001,20
5972,9.0,12.0,1.0,2014-04-28 19:55:44,261858613983318_289001741269005,144
5973,,,,2014-04-28 19:55:25,261858613983318_289001671269012,7
5974,2.0,1.0,,2014-04-28 15:09:58,261858613983318_288929994609513,68
5975,5.0,1.0,,2014-04-28 07:33:40,261858613983318_288819474620565,57
5976,5.0,3.0,,2014-04-28 07:33:05,261858613983318_288819244620588,76
5977,1.0,,1.0,2014-04-28 07:32:51,261858613983318_288819191287260,17
5978,3.0,,,2014-04-28 07:32:30,261858613983318_288819124620600,41
5979,5.0,1.0,11.0,2014-04-27 23:17:09,261858613983318_288721707963675,88
5980,1.0,6.0,1.0,2014-04-27 23:12:23,261858613983318_288721094630403,78
5981,,2.0,,2014-04-27 23:11:58,261858613983318_288721061297073,31
5982,3.0,3.0,1.0,2014-04-27 23:11:35,261858613983318_288721007963745,68
5983,,3.0,,2014-04-27 23:11:13,261858613983318_288720937963752,18
5984,,1.0,1.0,2014-04-27 23:11:05,261858613983318_288720901297089,37
5985,,1.0,,2014-04-27 23:10:08,261858613983318_288720741297105,57
5986,1.0,3.0,,2014-04-27 23:09:56,261858613983318_288720714630441,25
5987,1.0,,,2014-04-27 23:01:04,261858613983318_288719354630577,12
5988,2.0,3.0,,2014-04-27 23:00:55,261858613983318_288719337963912,45
5989,1.0,,,2014-04-27 23:00:47,261858613983318_288719324630580,26
5990,6.0,3.0,,2014-04-27 23:00:39,261858613983318_288719181297261,93
5991,1.0,,4.0,2014-04-27 23:00:29,261858613983318_288718984630614,27
5992,,1.0,,2014-04-27 23:00:20,261858613983318_288718957963950,13
5993,2.0,2.0,1.0,2014-04-27 23:00:12,261858613983318_288718941297285,76
5994,4.0,,,2014-04-27 22:59:46,261858613983318_288718911297288,21
5995,1.0,4.0,1.0,2014-04-27 22:59:34,261858613983318_288718884630624,34
5996,8.0,1.0,1.0,2014-04-27 22:59:25,261858613983318_288718871297292,67
5997,1.0,2.0,1.0,2014-04-27 22:57:32,261858613983318_288718691297310,48
5998,1.0,,,2014-04-27 22:57:12,261858613983318_288718654630647,10
5999,8.0,1.0,14.0,2014-04-27 22:54:34,261858613983318_288718284630684,243
6000,,1.0,,2014-04-27 22:54:18,261858613983318_288718247964021,13
6001,3.0,2.0,,2014-04-27 22:48:33,261858613983318_288717021297477,46
6002,4.0,5.0,1.0,2014-04-27 22:48:16,261858613983318_288716881297491,148
6003,6.0,7.0,10.0,2014-04-27 22:46:46,261858613983318_288716717964174,145
6004,3.0,8.0,5.0,2014-04-27 22:44:40,261858613983318_288716387964207,73
6005,7.0,,,2014-04-27 18:44:10,261858613983318_288668647968981,31
6006,5.0,1.0,,2014-04-27 18:43:59,261858613983318_288668627968983,25
6007,,,1.0,2014-04-27 18:43:44,261858613983318_288668591302320,8
6008,2.0,1.0,1.0,2014-04-27 18:43:30,261858613983318_288668564635656,40
6009,1.0,,,2014-04-27 17:10:57,261858613983318_288649987970847,22
6010,1.0,2.0,2.0,2014-04-27 16:56:36,261858613983318_288647734637739,30
6011,,3.0,2.0,2014-04-27 16:56:26,261858613983318_288647707971075,33
6012,1.0,,,2014-04-27 16:56:18,261858613983318_288647674637745,45
6013,9.0,3.0,,2014-04-27 16:56:09,261858613983318_288647634637749,137
6014,2.0,2.0,,2014-04-27 16:56:01,261858613983318_288647601304419,29
6015,,1.0,,2014-04-27 16:55:47,261858613983318_288647571304422,30
6016,,6.0,,2014-04-27 16:55:38,261858613983318_288647531304426,39
6017,2.0,,,2014-04-27 16:55:30,261858613983318_288647504637762,33
6018,,1.0,,2014-04-27 16:55:15,261858613983318_288647434637769,21
6019,4.0,2.0,,2014-04-27 16:55:04,261858613983318_288647411304438,72
6020,2.0,1.0,,2014-04-27 16:49:10,261858613983318_288646557971190,24
6021,1.0,,,2014-04-27 16:48:57,261858613983318_288646484637864,7
6022,2.0,5.0,,2014-04-27 16:48:47,261858613983318_288646457971200,58
6023,11.0,6.0,4.0,2014-04-27 16:48:28,261858613983318_288646414637871,248
6024,2.0,7.0,,2014-04-27 16:48:11,261858613983318_288646381304541,87
6025,7.0,3.0,2.0,2014-04-27 16:48:02,261858613983318_288646357971210,52
6026,,,,2014-04-27 16:41:48,261858613983318_288645667971279,7
6027,2.0,7.0,2.0,2014-04-27 16:41:30,261858613983318_288645614637951,121
6028,,,,2014-04-27 16:41:18,261858613983318_288645591304620,6
6029,,,,2014-04-27 16:40:20,261858613983318_288645494637963,13
6030,1.0,,,2014-04-27 16:40:03,261858613983318_288645474637965,14
6031,5.0,2.0,,2014-04-27 16:18:07,261858613983318_288641457971700,67
6032,1.0,1.0,,2014-04-27 16:16:52,261858613983318_288641197971726,19
6033,3.0,,,2014-04-27 16:16:38,261858613983318_288641174638395,32
6034,4.0,3.0,1.0,2014-04-27 16:16:17,261858613983318_288641114638401,40
6035,3.0,2.0,,2014-04-27 15:08:26,261858613983318_288626337973212,35
6036,1.0,3.0,,2014-04-27 15:08:18,261858613983318_288626317973214,20
6037,2.0,1.0,1.0,2014-04-27 15:08:05,261858613983318_288626294639883,32
6038,4.0,2.0,2.0,2014-04-27 15:07:54,261858613983318_288626264639886,58
6039,,,,2014-04-27 14:58:57,261858613983318_288624787973367,13
6040,3.0,6.0,1.0,2014-04-27 14:58:47,261858613983318_288624741306705,46
6041,2.0,2.0,,2014-04-27 14:58:36,261858613983318_288624707973375,39
6042,2.0,3.0,,2014-04-27 13:54:48,261858613983318_288610781308101,56
6043,2.0,2.0,,2014-04-27 01:10:30,261858613983318_288416041327575,39
6044,,3.0,,2014-04-27 01:09:58,261858613983318_288415941327585,13
6045,1.0,,,2014-04-27 01:09:34,261858613983318_288415851327594,5
6046,16.0,8.0,1.0,2014-04-27 01:08:57,261858613983318_288415774660935,283
6047,,,1.0,2014-04-27 01:08:16,261858613983318_288415717994274,11
6048,,,,2014-04-27 01:08:00,261858613983318_288415651327614,25
6049,1.0,1.0,,2014-04-27 01:07:42,261858613983318_288415621327617,21
6050,4.0,2.0,1.0,2014-04-27 01:07:23,261858613983318_288415544660958,43
6051,2.0,1.0,,2014-04-26 16:15:14,261858613983318_288313491337830,70
6052,2.0,,,2014-04-26 16:15:02,261858613983318_288313448004501,21
6053,1.0,2.0,,2014-04-26 16:14:54,261858613983318_288313418004504,24
6054,4.0,4.0,,2014-04-26 16:14:44,261858613983318_288313391337840,64
6055,3.0,1.0,,2014-04-26 15:43:57,261858613983318_288307884671724,30
6056,1.0,2.0,,2014-04-26 15:43:47,261858613983318_288307874671725,74
6057,1.0,,,2014-04-26 15:43:34,261858613983318_288307854671727,25
6058,,2.0,,2014-04-26 15:43:25,261858613983318_288307801338399,21
6059,2.0,1.0,,2014-04-26 15:42:33,261858613983318_288307654671747,46
6060,1.0,3.0,,2014-04-26 15:42:13,261858613983318_288307594671753,150
6061,1.0,1.0,,2014-04-26 15:29:30,261858613983318_288305238005322,36
6062,4.0,4.0,1.0,2014-04-26 15:29:20,261858613983318_288305168005329,83
6063,2.0,2.0,1.0,2014-04-26 15:29:08,261858613983318_288305154671997,52
6064,2.0,3.0,,2014-04-26 15:28:57,261858613983318_288305124672000,113
6065,10.0,12.0,1.0,2014-04-26 15:28:47,261858613983318_288305091338670,231
6066,2.0,1.0,,2014-04-26 15:28:28,261858613983318_288305034672009,46
6067,2.0,6.0,1.0,2014-04-26 15:28:03,261858613983318_288304961338683,124
6068,3.0,2.0,1.0,2014-04-26 15:27:13,261858613983318_288304871338692,59
6069,1.0,1.0,1.0,2014-04-26 15:26:58,261858613983318_288304791338700,9
6070,3.0,3.0,2.0,2014-04-26 15:26:40,261858613983318_288304741338705,58
6071,6.0,,2.0,2014-04-26 15:26:31,261858613983318_288304718005374,56
6072,13.0,5.0,,2014-04-26 15:26:06,261858613983318_288304658005380,174
6073,2.0,2.0,2.0,2014-04-26 15:25:35,261858613983318_288304298005416,69
6074,,3.0,,2014-04-26 15:25:25,261858613983318_288304244672088,30
6075,4.0,1.0,,2014-04-26 15:25:15,261858613983318_288304234672089,36
6076,1.0,,,2014-04-26 15:24:35,261858613983318_288304061338773,25
6077,,1.0,,2014-04-26 15:21:56,261858613983318_288303464672166,11
6078,6.0,1.0,1.0,2014-04-26 15:21:40,261858613983318_288303421338837,56
6079,2.0,,1.0,2014-04-26 15:21:31,261858613983318_288303378005508,38
6080,1.0,1.0,,2014-04-26 15:21:20,261858613983318_288303341338845,16
6081,,1.0,,2014-04-26 15:21:08,261858613983318_288303304672182,19
6082,1.0,,1.0,2014-04-26 15:20:58,261858613983318_288303278005518,20
6083,4.0,,,2014-04-26 15:20:47,261858613983318_288303241338855,30
6084,3.0,1.0,,2014-04-26 09:44:19,261858613983318_288219608013885,54
6085,3.0,,1.0,2014-04-26 09:44:09,261858613983318_288219561347223,44
6086,,,,2014-04-26 03:26:25,261858613983318_288130884689424,7
6087,2.0,2.0,,2014-04-26 03:26:15,261858613983318_288130828022763,27
6088,3.0,1.0,,2014-04-26 03:26:06,261858613983318_288130758022770,23
6089,,2.0,2.0,2014-04-26 03:08:08,261858613983318_288127888023057,42
6090,1.0,1.0,,2014-04-26 02:56:48,261858613983318_288126224689890,25
6091,4.0,2.0,2.0,2014-04-26 02:56:38,261858613983318_288126204689892,58
6092,4.0,4.0,,2014-04-26 02:56:30,261858613983318_288126184689894,64
6093,5.0,3.0,,2014-04-26 02:56:19,261858613983318_288126151356564,57
6094,1.0,2.0,,2014-04-26 01:22:21,261858613983318_288109071358272,33
6095,3.0,1.0,,2014-04-25 18:50:58,261858613983318_288028198033026,28
6096,2.0,,,2014-04-25 18:50:38,261858613983318_288028124699700,28
6097,3.0,2.0,1.0,2014-04-25 18:50:16,261858613983318_288028074699705,59
6098,,1.0,2.0,2014-04-25 18:49:38,261858613983318_288028008033045,26
6099,,,1.0,2014-04-25 18:49:22,261858613983318_288027961366383,9
6100,3.0,,,2014-04-25 18:48:20,261858613983318_288027784699734,32
6101,1.0,,1.0,2014-04-25 18:46:53,261858613983318_288027551366424,29
6102,3.0,3.0,2.0,2014-04-25 18:46:31,261858613983318_288027518033094,53
6103,,1.0,,2014-04-25 18:46:14,261858613983318_288027478033098,19
6104,1.0,2.0,,2014-04-25 18:45:44,261858613983318_288027401366439,21
6105,1.0,1.0,1.0,2014-04-25 18:45:19,261858613983318_288027344699778,19
6106,3.0,2.0,1.0,2014-04-25 18:44:27,261858613983318_288027224699790,70
6107,2.0,1.0,,2014-04-25 18:26:30,261858613983318_288024334700079,22
6108,3.0,,,2014-04-25 18:24:52,261858613983318_288024104700102,17
6109,7.0,1.0,1.0,2014-04-25 18:24:17,261858613983318_288024024700110,84
6110,2.0,1.0,,2014-04-25 02:03:08,261858613983318_287802324722280,59
6111,9.0,4.0,6.0,2014-04-25 02:02:56,261858613983318_287802291388950,128
6112,4.0,9.0,,2014-04-24 23:28:22,261858613983318_287762891392890,79
6113,,1.0,1.0,2014-04-24 23:04:05,261858613983318_287751338060712,16
6114,1.0,1.0,,2014-04-24 23:03:52,261858613983318_287751311394048,11
6115,1.0,,,2014-04-24 23:03:42,261858613983318_287751298060716,16
6116,,1.0,,2014-04-24 23:03:31,261858613983318_287751261394053,8
6117,5.0,,,2014-04-24 23:03:21,261858613983318_287751224727390,54
6118,,1.0,,2014-04-24 23:03:05,261858613983318_287751198060726,13
6119,,1.0,,2014-04-24 23:02:53,261858613983318_287751174727395,14
6120,,,,2014-04-24 23:02:43,261858613983318_287751148060731,30
6121,,,,2014-04-24 23:02:33,261858613983318_287751111394068,7
6122,2.0,,,2014-04-24 23:02:19,261858613983318_287751044727408,14
6123,2.0,,,2014-04-24 21:15:09,261858613983318_287711828064663,10
6124,3.0,4.0,6.0,2014-04-24 21:14:41,261858613983318_287711788064667,84
6125,2.0,1.0,,2014-04-24 21:14:33,261858613983318_287711774731335,54
6126,2.0,,,2014-04-24 21:13:41,261858613983318_287711658064680,26
6127,5.0,,,2014-04-24 21:13:33,261858613983318_287711638064682,58
6128,,,,2014-04-24 21:13:18,261858613983318_287711588064687,10
6129,1.0,2.0,1.0,2014-04-24 21:13:04,261858613983318_287711531398026,34
6130,3.0,,2.0,2014-04-24 21:12:50,261858613983318_287711501398029,31
6131,2.0,1.0,,2014-04-24 21:12:41,261858613983318_287711464731366,43
6132,,1.0,1.0,2014-04-24 21:08:49,261858613983318_287710994731413,16
6133,2.0,2.0,,2014-04-24 21:08:18,261858613983318_287710881398091,30
6134,1.0,,,2014-04-24 21:07:50,261858613983318_287710791398100,13
6135,,2.0,1.0,2014-04-24 21:07:42,261858613983318_287710774731435,57
6136,23.0,20.0,8.0,2014-04-24 21:07:30,261858613983318_287710748064771,507
6137,2.0,1.0,2.0,2014-04-24 21:06:54,261858613983318_287710574731455,61
6138,1.0,1.0,,2014-04-24 21:06:14,261858613983318_287710248064821,48
6139,3.0,2.0,,2014-04-24 21:06:05,261858613983318_287710184731494,83
6140,,2.0,1.0,2014-04-24 21:05:54,261858613983318_287710154731497,38
6141,7.0,2.0,5.0,2014-04-24 21:04:58,261858613983318_287709808064865,101
6142,,,2.0,2014-04-24 21:04:44,261858613983318_287709781398201,33
6143,,,,2014-04-24 21:04:30,261858613983318_287709678064878,13
6144,,3.0,,2014-04-24 21:04:20,261858613983318_287709641398215,41
6145,,2.0,1.0,2014-04-24 21:04:06,261858613983318_287709614731551,23
6146,1.0,,3.0,2014-04-24 21:03:39,261858613983318_287709491398230,39
6147,3.0,,1.0,2014-04-24 21:03:26,261858613983318_287709471398232,25
6148,,,2.0,2014-04-24 21:03:13,261858613983318_287709461398233,20
6149,2.0,,,2014-04-24 21:03:04,261858613983318_287709441398235,22
6150,,1.0,,2014-04-24 20:56:57,261858613983318_287707974731715,29
6151,5.0,,,2014-04-24 20:56:39,261858613983318_287707931398386,30
6152,10.0,3.0,2.0,2014-04-24 20:56:12,261858613983318_287707868065059,212
6153,4.0,,1.0,2014-04-24 00:15:18,261858613983318_287451428090703,71
6154,7.0,14.0,1.0,2014-04-23 23:14:56,261858613983318_287441881424991,133
6155,,,,2014-04-23 23:11:57,261858613983318_287441384758374,13
6156,,,1.0,2014-04-23 23:09:38,261858613983318_287441088091737,22
6157,3.0,1.0,2.0,2014-04-23 23:09:27,261858613983318_287441028091743,49
6158,,,,2014-04-23 23:06:44,261858613983318_287440671425112,21
6159,,1.0,,2014-04-23 23:06:34,261858613983318_287440654758447,42
6160,1.0,,,2014-04-23 23:04:16,261858613983318_287440141425165,17
6161,2.0,1.0,,2014-04-23 23:03:58,261858613983318_287440088091837,23
6162,1.0,,1.0,2014-04-23 23:03:30,261858613983318_287439901425189,26
6163,2.0,3.0,,2014-04-23 22:45:44,261858613983318_287436848092161,73
6164,2.0,1.0,,2014-04-23 22:45:06,261858613983318_287436751425504,48
6165,10.0,2.0,1.0,2014-04-23 22:44:55,261858613983318_287436721425507,94
6166,,,1.0,2014-04-23 22:44:46,261858613983318_287436694758843,27
6167,5.0,2.0,1.0,2014-04-23 22:44:37,261858613983318_287436518092194,78
6168,5.0,1.0,,2014-04-23 22:44:30,261858613983318_287436491425530,25
6169,,1.0,,2014-04-23 22:44:19,261858613983318_287436471425532,20
6170,4.0,2.0,2.0,2014-04-23 22:44:10,261858613983318_287436451425534,51
6171,,,,2014-04-23 22:44:00,261858613983318_287436424758870,9
6172,,1.0,,2014-04-23 22:43:49,261858613983318_287436408092205,13
6173,2.0,1.0,1.0,2014-04-23 22:43:40,261858613983318_287436368092209,47
6174,1.0,1.0,,2014-04-23 22:43:23,261858613983318_287436328092213,34
6175,,1.0,,2014-04-23 22:43:15,261858613983318_287436298092216,18
6176,,,,2014-04-23 22:43:00,261858613983318_287436248092221,5
6177,,1.0,,2014-04-23 22:42:42,261858613983318_287436124758900,10
6178,1.0,1.0,2.0,2014-04-23 22:37:09,261858613983318_287434651425714,26
6179,2.0,,,2014-04-23 22:36:54,261858613983318_287434551425724,18
6180,2.0,1.0,,2014-04-23 22:36:41,261858613983318_287434484759064,8
6181,2.0,1.0,2.0,2014-04-23 19:10:13,261858613983318_287392161429963,127
6182,1.0,1.0,1.0,2014-04-23 19:10:03,261858613983318_287392148096631,73
6183,3.0,4.0,2.0,2014-04-23 19:04:06,261858613983318_287391344763378,37
6184,1.0,2.0,,2014-04-23 19:03:54,261858613983318_287391308096715,22
6185,,1.0,1.0,2014-04-23 19:03:30,261858613983318_287391204763392,19
6186,4.0,3.0,,2014-04-23 19:03:16,261858613983318_287391144763398,87
6187,1.0,2.0,,2014-04-23 19:03:01,261858613983318_287391101430069,28
6188,3.0,,,2014-04-23 19:02:52,261858613983318_287391058096740,69
6189,2.0,9.0,4.0,2014-04-23 18:41:50,261858613983318_287386498097196,118
6190,,,2.0,2014-04-23 15:07:53,261858613983318_287344888101357,20
6191,7.0,6.0,,2014-04-23 15:07:37,261858613983318_287344834768029,172
6192,,,1.0,2014-04-23 15:07:23,261858613983318_287344784768034,48
6193,3.0,1.0,1.0,2014-04-23 15:07:00,261858613983318_287344714768041,31
6194,2.0,1.0,1.0,2014-04-23 15:06:48,261858613983318_287344668101379,49
6195,,1.0,,2014-04-23 15:05:53,261858613983318_287344514768061,19
6196,3.0,3.0,,2014-04-23 14:45:50,261858613983318_287340841435095,49
6197,2.0,,2.0,2014-04-23 14:45:40,261858613983318_287340798101766,40
6198,1.0,6.0,2.0,2014-04-23 14:45:25,261858613983318_287340761435103,65
6199,2.0,1.0,,2014-04-23 14:45:16,261858613983318_287340734768439,26
6200,13.0,7.0,2.0,2014-04-23 14:45:06,261858613983318_287340711435108,152
6201,1.0,3.0,2.0,2014-04-23 14:44:56,261858613983318_287340688101777,48
6202,,1.0,1.0,2014-04-22 22:16:35,261858613983318_287133238122522,27
6203,1.0,,,2014-04-22 22:16:25,261858613983318_287133188122527,19
6204,,1.0,,2014-04-22 22:16:10,261858613983318_287133141455865,20
6205,2.0,3.0,,2014-04-22 22:15:57,261858613983318_287133091455870,31
6206,,,2.0,2014-04-22 22:15:48,261858613983318_287133044789208,25
6207,,2.0,,2014-04-22 22:11:49,261858613983318_287132488122597,42
6208,3.0,1.0,,2014-04-22 22:11:22,261858613983318_287132338122612,19
6209,,1.0,,2014-04-22 22:11:11,261858613983318_287132281455951,22
6210,1.0,,,2014-04-22 22:04:13,261858613983318_287131191456060,9
6211,6.0,3.0,,2014-04-22 21:57:46,261858613983318_287129734789539,74
6212,1.0,,2.0,2014-04-22 21:41:52,261858613983318_287125081456671,24
6213,2.0,4.0,,2014-04-22 21:41:35,261858613983318_287125004790012,87
6214,1.0,1.0,,2014-04-22 21:41:20,261858613983318_287124941456685,37
6215,,,,2014-04-22 21:41:10,261858613983318_287124908123355,31
6216,5.0,2.0,,2014-04-22 21:39:29,261858613983318_287124291456750,52
6217,3.0,2.0,,2014-04-22 21:39:21,261858613983318_287124214790091,21
6218,,1.0,,2014-04-22 21:39:11,261858613983318_287124124790100,48
6219,,,,2014-04-22 21:39:01,261858613983318_287124081456771,14
6220,5.0,,,2014-04-22 21:38:51,261858613983318_287124011456778,61
6221,2.0,,,2014-04-22 21:38:42,261858613983318_287123894790123,27
6222,1.0,1.0,,2014-04-22 21:38:30,261858613983318_287123858123460,15
6223,2.0,1.0,1.0,2014-04-22 21:38:12,261858613983318_287123824790130,27
6224,,,2.0,2014-04-22 21:37:12,261858613983318_287123648123481,12
6225,2.0,,,2014-04-22 21:37:01,261858613983318_287123604790152,14
6226,1.0,,,2014-04-22 21:06:08,261858613983318_287109378124908,16
6227,1.0,1.0,,2014-04-22 21:05:50,261858613983318_287109278124918,12
6228,9.0,1.0,1.0,2014-04-22 21:05:11,261858613983318_287109194791593,124
6229,,,,2014-04-22 21:05:00,261858613983318_287109164791596,7
6230,2.0,2.0,,2014-04-22 21:04:45,261858613983318_287109134791599,49
6231,1.0,1.0,,2014-04-22 21:04:12,261858613983318_287109058124940,26
6232,2.0,6.0,,2014-04-22 21:04:01,261858613983318_287109014791611,92
6233,2.0,,2.0,2014-04-22 21:03:42,261858613983318_287108971458282,24
6234,1.0,1.0,,2014-04-22 20:57:25,261858613983318_287107641458415,19
6235,2.0,,,2014-04-22 20:57:11,261858613983318_287107608125085,15
6236,,1.0,,2014-04-22 20:56:36,261858613983318_287107501458429,13
6237,2.0,,2.0,2014-04-22 20:56:24,261858613983318_287107451458434,44
6238,,,,2014-04-22 20:56:15,261858613983318_287107404791772,5
6239,,2.0,,2014-04-22 09:36:40,261858613983318_286927021476477,69
6240,1.0,,,2014-04-22 08:43:45,261858613983318_286910488144797,21
6241,1.0,1.0,,2014-04-22 08:38:21,261858613983318_286908504811662,36
6242,1.0,2.0,,2014-04-22 08:37:21,261858613983318_286908218145024,35
6243,1.0,8.0,,2014-04-22 08:37:02,261858613983318_286908144811698,41
6244,2.0,2.0,,2014-04-22 08:36:42,261858613983318_286908098145036,39
6245,2.0,,1.0,2014-04-21 23:53:42,261858613983318_286809418154904,8
6246,2.0,,,2014-04-21 23:53:26,261858613983318_286809384821574,16
6247,1.0,,,2014-04-21 23:53:19,261858613983318_286809324821580,19
6248,4.0,6.0,,2014-04-21 23:53:10,261858613983318_286809304821582,81
6249,,3.0,,2014-04-21 23:52:52,261858613983318_286809211488258,70
6250,,,1.0,2014-04-21 23:52:45,261858613983318_286809188154927,8
6251,4.0,1.0,,2014-04-21 23:52:31,261858613983318_286809171488262,28
6252,3.0,4.0,,2014-04-21 23:52:23,261858613983318_286809148154931,57
6253,,1.0,1.0,2014-04-21 23:52:14,261858613983318_286809124821600,20
6254,1.0,2.0,,2014-04-21 23:52:01,261858613983318_286809088154937,29
6255,1.0,,,2014-04-21 22:34:00,261858613983318_286795488156297,22
6256,2.0,3.0,2.0,2014-04-21 22:33:52,261858613983318_286795478156298,65
6257,1.0,2.0,,2014-04-21 22:33:23,261858613983318_286795391489640,30
6258,,,,2014-04-21 22:33:05,261858613983318_286795351489644,16
