,Posemo,Negemo,Work,Date,Status_id,length_messages
1472,7.0,1.0,2.0,2013-10-30 17:34:39,496760523694278_604052792965050,90
1473,2.0,,,2013-10-30 17:34:18,496760523694278_604052726298390,30
1474,1.0,1.0,1.0,2013-10-30 17:34:03,496760523694278_604052662965063,27
1475,,,,2013-10-30 17:33:44,496760523694278_604052606298402,11
1476,2.0,,1.0,2013-10-30 17:33:36,496760523694278_604052526298410,26
1477,1.0,1.0,,2013-10-30 17:33:25,496760523694278_604052472965082,42
1478,7.0,1.0,3.0,2013-10-30 17:33:14,496760523694278_604052419631754,91
1479,1.0,1.0,1.0,2013-10-30 17:33:04,496760523694278_604052362965093,22
1480,,,,2013-10-30 17:32:59,496760523694278_604052346298428,14
1481,,,,2013-10-30 17:32:20,496760523694278_604052129631783,20
1482,,2.0,,2013-10-30 17:32:09,496760523694278_604052092965120,72
1483,1.0,,1.0,2013-10-30 17:32:00,496760523694278_604052016298461,17
1484,,,,2013-10-30 17:31:55,496760523694278_604051986298464,21
1485,3.0,1.0,,2013-10-30 16:39:41,496760523694278_604024486301214,68
1486,2.0,,,2013-10-30 16:39:22,496760523694278_604024382967891,20
1487,,,,2013-10-30 16:39:16,496760523694278_604024342967895,10
1488,1.0,,,2013-10-30 16:38:58,496760523694278_604024279634568,13
1489,2.0,2.0,,2013-10-30 16:38:42,496760523694278_604024196301243,13
1490,2.0,1.0,,2013-10-30 16:38:21,496760523694278_604023992967930,26
1491,,2.0,,2013-10-30 16:37:34,496760523694278_604023659634630,33
1492,,,,2013-10-30 16:37:29,496760523694278_604023636301299,25
1493,,1.0,1.0,2013-10-30 16:36:19,496760523694278_604023226301340,29
1494,1.0,,1.0,2013-10-30 16:36:00,496760523694278_604023119634684,34
1495,2.0,,,2013-10-30 16:35:46,496760523694278_604023009634695,13
1496,,,,2013-10-30 16:35:13,496760523694278_604022862968043,24
1497,1.0,,,2013-10-30 16:35:03,496760523694278_604022792968050,18
1498,1.0,,,2013-10-30 16:34:41,496760523694278_604022672968062,8
1499,1.0,1.0,,2013-10-30 16:34:32,496760523694278_604022632968066,66
1500,1.0,,2.0,2013-10-30 16:34:19,496760523694278_604022522968077,53
1501,8.0,8.0,2.0,2013-10-30 16:34:05,496760523694278_604022382968091,302
1502,,,1.0,2013-10-29 23:47:31,496760523694278_603587123011617,17
1503,2.0,2.0,,2013-10-29 23:47:16,496760523694278_603587059678290,37
1504,1.0,1.0,,2013-10-29 23:46:14,496760523694278_603586913011638,10
1505,3.0,,,2013-10-29 23:46:05,496760523694278_603586883011641,29
1506,1.0,,,2013-10-29 23:45:49,496760523694278_603586863011643,23
1507,5.0,,,2013-10-29 23:45:38,496760523694278_603586836344979,79
1508,1.0,5.0,,2013-10-29 23:45:29,496760523694278_603586819678314,48
1509,1.0,,,2013-10-29 23:45:22,496760523694278_603586806344982,20
1510,8.0,4.0,1.0,2013-10-29 20:19:09,496760523694278_603540189682977,91
1511,1.0,1.0,,2013-10-29 20:19:00,496760523694278_603540059682990,37
1512,,,2.0,2013-10-29 20:18:53,496760523694278_603539923016337,40
1513,3.0,3.0,1.0,2013-10-29 20:18:44,496760523694278_603539793016350,138
1514,1.0,1.0,1.0,2013-10-29 20:18:36,496760523694278_603539696349693,61
1515,1.0,,,2013-10-29 20:18:26,496760523694278_603539656349697,19
1516,1.0,,,2013-10-29 20:18:21,496760523694278_603539636349699,22
1517,,2.0,1.0,2013-10-29 18:55:04,496760523694278_603510086352654,50
1518,3.0,1.0,,2013-10-29 18:54:29,496760523694278_603509809686015,11
1519,4.0,1.0,,2013-10-29 18:54:06,496760523694278_603509706352692,171
1520,1.0,,,2013-10-29 18:53:43,496760523694278_603509609686035,8
1521,1.0,1.0,2.0,2013-10-29 18:53:34,496760523694278_603509569686039,32
1522,,1.0,,2013-10-29 18:53:26,496760523694278_603509549686041,9
1523,1.0,,2.0,2013-10-29 18:53:17,496760523694278_603509523019377,31
1524,2.0,,1.0,2013-10-29 18:52:57,496760523694278_603509443019385,67
1525,1.0,3.0,,2013-10-29 17:41:57,496760523694278_603400036363659,119
1526,,,,2013-10-29 17:41:36,496760523694278_603399969696999,13
1527,8.0,3.0,,2013-10-29 17:41:18,496760523694278_603399789697017,78
1528,1.0,,3.0,2013-10-29 17:41:08,496760523694278_603399739697022,20
1529,,3.0,2.0,2013-10-29 17:41:02,496760523694278_603399726363690,34
1530,,2.0,,2013-10-29 17:40:51,496760523694278_603399683030361,24
1531,1.0,1.0,1.0,2013-10-29 17:40:40,496760523694278_603399579697038,23
1532,,,,2013-10-29 17:40:33,496760523694278_603399479697048,6
1533,1.0,1.0,,2013-10-29 17:40:20,496760523694278_603399409697055,39
1534,5.0,2.0,1.0,2013-10-29 17:40:11,496760523694278_603399256363737,115
1535,,2.0,1.0,2013-10-29 17:40:03,496760523694278_603399203030409,28
1536,7.0,2.0,2.0,2013-10-29 17:39:55,496760523694278_603399166363746,96
1537,1.0,,,2013-10-29 17:39:46,496760523694278_603399119697084,11
1538,1.0,1.0,,2013-10-29 17:39:42,496760523694278_603399099697086,29
1539,1.0,,2.0,2013-10-29 17:39:32,496760523694278_603399066363756,19
1540,1.0,1.0,,2013-10-29 14:32:29,496760523694278_603321899704806,14
1541,,,1.0,2013-10-29 14:31:36,496760523694278_603321486371514,16
1542,,1.0,,2013-10-29 14:31:27,496760523694278_603321429704853,16
1543,1.0,2.0,,2013-10-29 14:29:39,496760523694278_603320713038258,57
1544,2.0,5.0,1.0,2013-10-29 14:29:15,496760523694278_603320623038267,352
1545,1.0,,,2013-10-29 14:29:00,496760523694278_603320519704944,51
1546,21.0,5.0,7.0,2013-10-29 14:28:50,496760523694278_603320453038284,277
1547,1.0,,,2013-10-29 14:28:31,496760523694278_603320383038291,36
1548,1.0,,,2013-10-29 14:28:23,496760523694278_603320313038298,44
1549,5.0,1.0,,2013-10-29 14:28:11,496760523694278_603320239704972,106
1550,1.0,1.0,1.0,2013-10-29 14:28:04,496760523694278_603320179704978,54
1551,,,,2013-10-29 14:27:53,496760523694278_603320126371650,36
1552,1.0,,,2013-10-29 14:27:47,496760523694278_603320086371654,12
1553,,,1.0,2013-10-29 14:27:41,496760523694278_603320066371656,17
1554,,,,2013-10-28 23:33:00,496760523694278_603050989731897,1
1555,,2.0,2.0,2013-10-28 21:50:12,496760523694278_603026546401008,31
1556,,,,2013-10-28 21:50:02,496760523694278_603026536401009,7
1557,9.0,5.0,,2013-10-28 21:49:48,496760523694278_603026473067682,113
1558,1.0,,,2013-10-28 21:49:30,496760523694278_603026436401019,13
1559,,,,2013-10-28 21:32:38,496760523694278_603022023068127,6
1560,1.0,2.0,1.0,2013-10-28 21:32:28,496760523694278_603021996401463,41
1561,2.0,2.0,2.0,2013-10-28 21:32:18,496760523694278_603021959734800,24
1562,,1.0,1.0,2013-10-28 21:32:08,496760523694278_603021899734806,40
1563,4.0,4.0,2.0,2013-10-28 21:31:49,496760523694278_603021859734810,163
1564,,,,2013-10-28 21:31:19,496760523694278_603021803068149,16
1565,,,,2013-10-28 21:31:07,496760523694278_603021769734819,75
1566,3.0,1.0,3.0,2013-10-28 21:30:52,496760523694278_603021716401491,53
1567,2.0,2.0,,2013-10-28 21:30:43,496760523694278_603021679734828,52
1568,1.0,,,2013-10-28 21:30:02,496760523694278_603021496401513,29
1569,3.0,,1.0,2013-10-28 21:29:52,496760523694278_603021459734850,27
1570,33.0,20.0,4.0,2013-10-28 14:51:44,496760523694278_602895676414095,1015
1571,6.0,2.0,1.0,2013-10-28 14:48:55,496760523694278_602894923080837,103
1572,1.0,,1.0,2013-10-28 14:48:13,496760523694278_602894676414195,62
1573,1.0,,,2013-10-28 14:48:00,496760523694278_602894559747540,24
1574,1.0,2.0,,2013-10-28 14:47:42,496760523694278_602894443080885,28
1575,2.0,,,2013-10-28 14:47:33,496760523694278_602894403080889,46
1576,2.0,1.0,,2013-10-28 14:47:25,496760523694278_602894356414227,37
1577,3.0,4.0,4.0,2013-10-28 14:47:04,496760523694278_602894256414237,87
1578,,1.0,,2013-10-28 14:46:56,496760523694278_602894166414246,6
1579,1.0,,,2013-10-28 14:46:47,496760523694278_602894149747581,11
1580,3.0,1.0,,2013-10-28 14:46:37,496760523694278_602894103080919,34
1581,2.0,1.0,,2013-10-28 14:46:25,496760523694278_602894043080925,38
1582,1.0,3.0,,2013-10-28 14:46:19,496760523694278_602894009747595,44
1583,5.0,,1.0,2013-10-27 22:49:20,496760523694278_602613919775604,57
1584,1.0,,1.0,2013-10-27 22:49:11,496760523694278_602613886442274,12
1585,,2.0,1.0,2013-10-27 22:48:59,496760523694278_602613853108944,30
1586,1.0,,1.0,2013-10-27 22:48:54,496760523694278_602613846442278,19
1587,1.0,6.0,3.0,2013-10-27 22:48:46,496760523694278_602613809775615,80
1588,,,,2013-10-27 22:48:38,496760523694278_602613789775617,12
1589,,1.0,,2013-10-27 22:48:30,496760523694278_602613739775622,15
1590,,,,2013-10-27 20:41:50,496760523694278_602562786447384,22
1591,,,,2013-10-27 20:41:45,496760523694278_602562749780721,9
1592,8.0,2.0,,2013-10-27 20:41:29,496760523694278_602562706447392,79
1593,2.0,,1.0,2013-10-27 20:41:17,496760523694278_602562669780729,21
1594,1.0,3.0,4.0,2013-10-27 20:41:10,496760523694278_602562606447402,61
1595,3.0,,,2013-10-27 20:41:02,496760523694278_602562576447405,28
1596,2.0,,,2013-10-27 20:40:57,496760523694278_602562563114073,31
1597,2.0,,,2013-10-27 20:40:51,496760523694278_602562543114075,21
1598,2.0,,,2013-10-27 19:41:06,496760523694278_602541859782810,35
1599,1.0,,1.0,2013-10-27 19:40:54,496760523694278_602541813116148,11
1600,1.0,2.0,1.0,2013-10-27 19:40:34,496760523694278_602541726449490,26
1601,2.0,,,2013-10-27 19:40:15,496760523694278_602541636449499,28
1602,5.0,1.0,,2013-10-27 19:40:01,496760523694278_602541593116170,52
1603,,,1.0,2013-10-27 19:39:47,496760523694278_602541533116176,21
1604,9.0,,1.0,2013-10-27 19:39:35,496760523694278_602541476449515,91
1605,6.0,3.0,5.0,2013-10-27 19:39:23,496760523694278_602541386449524,142
1606,4.0,,2.0,2013-10-27 19:39:16,496760523694278_602541323116197,34
1607,4.0,,,2013-10-27 19:39:09,496760523694278_602541299782866,48
1608,,2.0,,2013-10-27 19:39:01,496760523694278_602541276449535,27
1609,,2.0,1.0,2013-10-27 19:38:50,496760523694278_602541206449542,33
1610,2.0,,,2013-10-27 19:38:45,496760523694278_602541183116211,17
1611,,2.0,,2013-10-27 17:23:33,496760523694278_602490473121282,46
1612,,1.0,,2013-10-27 17:23:25,496760523694278_602490436454619,9
1613,3.0,9.0,,2013-10-27 17:22:55,496760523694278_602490326454630,120
1614,,,,2013-10-27 17:22:15,496760523694278_602490203121309,8
1615,1.0,,1.0,2013-10-27 17:21:27,496760523694278_602489946454668,10
1616,9.0,4.0,4.0,2013-10-27 17:21:13,496760523694278_602489913121338,250
1617,9.0,18.0,3.0,2013-10-27 17:20:56,496760523694278_602489803121349,174
1618,4.0,1.0,2.0,2013-10-27 17:20:44,496760523694278_602489763121353,36
1619,1.0,5.0,4.0,2013-10-27 17:20:27,496760523694278_602489709788025,88
1620,1.0,,,2013-10-27 17:20:18,496760523694278_602489666454696,27
1621,,,,2013-10-27 17:20:09,496760523694278_602489643121365,13
1622,2.0,1.0,1.0,2013-10-27 17:19:59,496760523694278_602489576454705,73
1623,1.0,,,2013-10-27 17:19:48,496760523694278_602489153121414,15
1624,,,1.0,2013-10-27 17:19:42,496760523694278_602489116454751,22
1625,2.0,1.0,,2013-10-27 17:19:33,496760523694278_602488949788101,34
1626,1.0,2.0,,2013-10-26 22:42:08,496760523694278_602085593161770,56
1627,,3.0,,2013-10-26 22:41:56,496760523694278_602085529828443,40
1628,2.0,2.0,,2013-10-26 22:41:47,496760523694278_602085486495114,44
1629,2.0,1.0,2.0,2013-10-26 22:41:36,496760523694278_602085436495119,27
1630,,,,2013-10-26 22:41:21,496760523694278_602085376495125,8
1631,,2.0,,2013-10-26 22:41:15,496760523694278_602085349828461,25
1632,,1.0,,2013-10-26 22:41:09,496760523694278_602085343161795,7
1633,,,,2013-10-26 22:41:03,496760523694278_602085323161797,15
1634,,,,2013-10-26 22:18:00,496760523694278_602080263162303,11
1635,2.0,,,2013-10-26 22:17:53,496760523694278_602080253162304,25
1636,,1.0,,2013-10-26 22:17:38,496760523694278_602080203162309,49
1637,2.0,,,2013-10-26 22:17:30,496760523694278_602080166495646,11
1638,,,2.0,2013-10-26 22:17:16,496760523694278_602080116495651,74
1639,,1.0,1.0,2013-10-26 22:17:00,496760523694278_602080083162321,22
1640,,,,2013-10-26 22:16:50,496760523694278_602080046495658,7
1641,,,1.0,2013-10-26 22:16:40,496760523694278_602080019828994,21
1642,,3.0,,2013-10-26 22:16:30,496760523694278_602080003162329,61
1643,3.0,,,2013-10-26 22:16:18,496760523694278_602079973162332,19
1644,,1.0,1.0,2013-10-26 18:15:17,496760523694278_601999956503667,4
1645,,,1.0,2013-10-26 18:14:50,496760523694278_601999779837018,20
1646,4.0,4.0,3.0,2013-10-26 18:14:39,496760523694278_601999743170355,117
1647,2.0,1.0,,2013-10-26 18:13:11,496760523694278_601999329837063,26
1648,,1.0,,2013-10-26 18:13:06,496760523694278_601999316503731,17
1649,1.0,,,2013-10-26 18:12:09,496760523694278_601999149837081,7
1650,1.0,,,2013-10-26 18:11:21,496760523694278_601999003170429,12
1651,1.0,1.0,,2013-10-25 23:06:26,496760523694278_601504516553211,23
1652,1.0,1.0,1.0,2013-10-25 23:06:17,496760523694278_601504499886546,21
1653,2.0,6.0,2.0,2013-10-25 23:06:07,496760523694278_601504483219881,119
1654,,1.0,,2013-10-25 23:05:59,496760523694278_601504466553216,20
1655,1.0,4.0,,2013-10-25 18:56:54,496760523694278_601445536559109,36
1656,,,1.0,2013-10-25 18:56:18,496760523694278_601445403225789,15
1657,,1.0,,2013-10-25 18:56:13,496760523694278_601445389892457,12
1658,3.0,1.0,1.0,2013-10-25 18:56:02,496760523694278_601445349892461,56
1659,14.0,1.0,,2013-10-25 18:55:45,496760523694278_601445266559136,79
1660,5.0,1.0,,2013-10-25 18:55:31,496760523694278_601445229892473,50
1661,7.0,4.0,,2013-10-25 18:55:20,496760523694278_601445203225809,116
1662,1.0,1.0,1.0,2013-10-25 18:55:12,496760523694278_601445169892479,17
1663,7.0,4.0,,2013-10-25 16:19:50,496760523694278_601405516563111,66
1664,,2.0,,2013-10-25 16:19:33,496760523694278_601405439896452,15
1665,2.0,,,2013-10-25 16:19:14,496760523694278_601405313229798,42
1666,2.0,3.0,1.0,2013-10-25 16:19:06,496760523694278_601405283229801,60
1667,8.0,,,2013-10-25 16:18:56,496760523694278_601405199896476,62
1668,,1.0,,2013-10-25 16:18:48,496760523694278_601405179896478,13
1669,1.0,,,2013-10-25 16:18:41,496760523694278_601405153229814,28
1670,,3.0,,2013-10-25 14:43:36,496760523694278_601379223232407,41
1671,,1.0,,2013-10-25 14:43:02,496760523694278_601379006565762,13
1672,5.0,1.0,1.0,2013-10-25 14:42:52,496760523694278_601378943232435,42
1673,,,,2013-10-25 14:42:42,496760523694278_601378916565771,30
1674,7.0,,,2013-10-25 14:42:05,496760523694278_601378813232448,72
1675,,2.0,1.0,2013-10-25 14:41:52,496760523694278_601378736565789,23
1676,1.0,,,2013-10-25 14:41:45,496760523694278_601378723232457,30
1677,,2.0,,2013-10-25 14:41:18,496760523694278_601378526565810,33
1678,,3.0,2.0,2013-10-25 14:40:59,496760523694278_601378456565817,74
1679,,1.0,1.0,2013-10-25 14:40:52,496760523694278_601378436565819,17
1680,,,,2013-10-25 14:40:45,496760523694278_601378399899156,10
1681,,1.0,,2013-10-25 14:40:38,496760523694278_601378386565824,22
1682,2.0,,,2013-10-24 22:24:11,496760523694278_600973673272962,54
1683,2.0,,,2013-10-24 22:24:03,496760523694278_600973626606300,39
1684,7.0,7.0,6.0,2013-10-24 22:23:44,496760523694278_600973546606308,318
1685,,1.0,1.0,2013-10-24 22:23:29,496760523694278_600973496606313,18
1686,2.0,,,2013-10-24 22:23:24,496760523694278_600973486606314,19
1687,1.0,3.0,1.0,2013-10-24 22:23:12,496760523694278_600973433272986,17
1688,,1.0,,2013-10-24 22:23:07,496760523694278_600973419939654,14
1689,1.0,1.0,1.0,2013-10-24 22:23:02,496760523694278_600973403272989,21
1690,3.0,3.0,1.0,2013-10-24 22:22:51,496760523694278_600973383272991,64
1691,,1.0,,2013-10-24 22:22:44,496760523694278_600973363272993,11
1692,4.0,3.0,7.0,2013-10-24 22:22:28,496760523694278_600973309939665,76
1693,,2.0,,2013-10-24 17:52:59,496760523694278_600911709945825,18
1694,12.0,2.0,,2013-10-24 17:49:34,496760523694278_600910916612571,72
1695,,,,2013-10-24 17:49:28,496760523694278_600910906612572,6
1696,,,,2013-10-24 17:49:15,496760523694278_600910846612578,16
1697,2.0,,,2013-10-24 17:49:10,496760523694278_600910819945914,20
1698,,1.0,,2013-10-24 17:49:01,496760523694278_600910793279250,15
1699,1.0,1.0,2.0,2013-10-24 17:48:55,496760523694278_600910769945919,59
1700,,1.0,,2013-10-24 17:48:45,496760523694278_600910739945922,9
1701,2.0,3.0,1.0,2013-10-24 17:48:39,496760523694278_600910713279258,59
1702,4.0,7.0,1.0,2013-10-24 17:48:31,496760523694278_600910689945927,110
1703,,3.0,,2013-10-24 15:53:12,496760523694278_600772479959748,42
1704,1.0,1.0,1.0,2013-10-24 15:53:08,496760523694278_600772463293083,25
1705,,1.0,1.0,2013-10-24 15:53:03,496760523694278_600772449959751,28
1706,4.0,9.0,,2013-10-24 15:52:48,496760523694278_600772383293091,137
1707,,1.0,1.0,2013-10-24 15:52:42,496760523694278_600772353293094,34
1708,1.0,,1.0,2013-10-24 15:52:36,496760523694278_600772343293095,23
1709,,3.0,,2013-10-24 15:07:34,496760523694278_600758876627775,11
1710,2.0,6.0,3.0,2013-10-24 15:07:20,496760523694278_600758816627781,84
1711,,2.0,,2013-10-24 15:07:10,496760523694278_600758759961120,19
1712,3.0,1.0,1.0,2013-10-24 15:06:24,496760523694278_600758646627798,38
1713,2.0,2.0,1.0,2013-10-24 15:06:15,496760523694278_600758603294469,36
1714,,,,2013-10-24 15:06:08,496760523694278_600758569961139,5
1715,3.0,2.0,2.0,2013-10-24 15:05:58,496760523694278_600758509961145,70
1716,,,1.0,2013-10-24 15:05:46,496760523694278_600758449961151,28
1717,3.0,2.0,,2013-10-24 15:05:38,496760523694278_600758439961152,48
1718,,,,2013-10-24 15:05:30,496760523694278_600758403294489,9
1719,,,,2013-10-24 15:05:23,496760523694278_600758379961158,7
1720,1.0,,,2013-10-24 15:05:16,496760523694278_600758363294493,28
1721,3.0,,,2013-10-24 15:05:06,496760523694278_600758313294498,30
1722,,1.0,1.0,2013-10-23 16:02:05,496760523694278_600183970018599,18
1723,1.0,3.0,,2013-10-23 16:02:00,496760523694278_600183940018602,41
1724,,,,2013-10-23 16:01:32,496760523694278_600183800018616,7
1725,7.0,3.0,1.0,2013-10-23 16:01:27,496760523694278_600183780018618,73
1726,2.0,,2.0,2013-10-23 15:09:16,496760523694278_600166360020360,21
1727,,1.0,,2013-10-23 15:08:51,496760523694278_600166276687035,20
1728,1.0,,,2013-10-23 15:08:45,496760523694278_600166253353704,15
1729,,,1.0,2013-10-23 15:08:38,496760523694278_600166166687046,10
1730,,2.0,,2013-10-23 15:08:32,496760523694278_600166133353716,17
1731,,,1.0,2013-10-23 14:37:27,496760523694278_600156243354705,6
1732,,,,2013-10-23 14:37:10,496760523694278_600156160021380,4
1733,,2.0,,2013-10-23 14:36:54,496760523694278_600156040021392,17
1734,3.0,9.0,2.0,2013-10-23 14:36:32,496760523694278_600155933354736,101
1735,3.0,,,2013-10-23 14:36:17,496760523694278_600155866688076,28
1736,3.0,2.0,,2013-10-23 14:36:04,496760523694278_600155783354751,52
1737,1.0,3.0,,2013-10-23 14:35:51,496760523694278_600155710021425,62
1738,,,1.0,2013-10-22 19:03:27,496760523694278_599832663387063,35
1739,2.0,,2.0,2013-10-22 18:42:55,496760523694278_599828210054175,44
1740,4.0,1.0,,2013-10-22 18:42:44,496760523694278_599828183387511,64
1741,4.0,,,2013-10-22 18:42:28,496760523694278_599828140054182,65
1742,,2.0,,2013-10-22 18:42:18,496760523694278_599828116720851,13
1743,5.0,2.0,,2013-10-22 18:42:06,496760523694278_599828093387520,118
1744,,1.0,1.0,2013-10-22 18:42:00,496760523694278_599828053387524,10
1745,,,,2013-10-22 14:15:22,496760523694278_599746413395688,7
1746,,,1.0,2013-10-22 14:15:02,496760523694278_599746340062362,18
1747,1.0,1.0,,2013-10-22 14:14:55,496760523694278_599746313395698,53
1748,1.0,3.0,1.0,2013-10-22 14:14:37,496760523694278_599746240062372,29
1749,2.0,1.0,4.0,2013-10-22 14:14:20,496760523694278_599746153395714,77
1750,2.0,,,2013-10-22 14:13:59,496760523694278_599746046729058,58
1751,,,,2013-10-21 13:54:02,496760523694278_599247086778954,4
1752,,2.0,2.0,2013-10-21 13:53:54,496760523694278_599247060112290,55
1753,1.0,2.0,1.0,2013-10-21 13:53:39,496760523694278_599246780112318,26
1754,3.0,2.0,,2013-10-21 13:53:29,496760523694278_599246740112322,109
1755,,6.0,,2013-10-21 13:53:21,496760523694278_599246700112326,61
1756,1.0,,,2013-10-21 13:53:14,496760523694278_599246666778996,20
1757,,,,2013-10-20 18:30:35,496760523694278_598925063477823,3
1758,1.0,3.0,2.0,2013-10-20 18:30:30,496760523694278_598925050144491,46
1759,,,,2013-10-20 18:30:25,496760523694278_598925000144496,11
1760,,,,2013-10-20 18:30:19,496760523694278_598924963477833,9
1761,1.0,,,2013-10-20 18:30:13,496760523694278_598924936811169,9
1762,,1.0,1.0,2013-10-20 18:30:03,496760523694278_598924886811174,42
1763,14.0,7.0,6.0,2013-10-20 18:29:44,496760523694278_598924856811177,383
1764,,4.0,,2013-10-20 18:29:35,496760523694278_598924820144514,28
1765,,1.0,1.0,2013-10-18 18:11:02,496760523694278_597968776906785,14
1766,4.0,6.0,1.0,2013-10-18 18:10:54,496760523694278_597968753573454,114
1767,,,,2013-10-18 13:31:39,496760523694278_597875333582796,9
1768,4.0,4.0,2.0,2013-10-18 13:31:33,496760523694278_597875323582797,100
1769,1.0,,,2013-10-18 13:31:26,496760523694278_597875306916132,8
1770,3.0,1.0,1.0,2013-10-18 13:31:18,496760523694278_597875110249485,60
1771,,,,2013-10-17 18:41:00,496760523694278_597490036954659,28
1772,3.0,2.0,,2013-10-17 18:40:54,496760523694278_597490003621329,40
1773,1.0,3.0,,2013-10-17 18:40:47,496760523694278_597489973621332,24
1774,2.0,3.0,1.0,2013-10-17 14:37:37,496760523694278_597350563635273,30
1775,,2.0,,2013-10-17 14:37:26,496760523694278_597350513635278,39
1776,1.0,1.0,4.0,2013-10-17 14:37:15,496760523694278_597350443635285,41
1777,2.0,,,2013-10-17 14:37:04,496760523694278_597350380301958,20
1778,8.0,3.0,,2013-10-17 14:36:54,496760523694278_597350310301965,104
1779,2.0,1.0,1.0,2013-10-16 19:08:26,496760523694278_596899590347037,36
1780,2.0,,,2013-10-16 19:08:21,496760523694278_596899560347040,27
1781,1.0,,,2013-10-16 19:08:15,496760523694278_596899527013710,14
1782,1.0,1.0,1.0,2013-10-16 19:08:07,496760523694278_596899493680380,15
1783,,,,2013-10-16 14:03:33,496760523694278_596783463691983,16
1784,,,,2013-10-16 14:03:25,496760523694278_596783427025320,8
1785,2.0,2.0,,2013-10-16 14:03:14,496760523694278_596783373691992,26
1786,2.0,1.0,1.0,2013-10-16 14:03:04,496760523694278_596783320358664,66
1787,6.0,3.0,,2013-10-16 14:02:54,496760523694278_596783267025336,103
1788,3.0,1.0,,2013-10-15 22:46:28,496760523694278_596484810388515,17
1789,2.0,1.0,2.0,2013-10-15 22:46:18,496760523694278_596484740388522,29
1790,,1.0,,2013-10-15 22:46:08,496760523694278_596484697055193,14
1791,5.0,3.0,,2013-10-15 22:45:54,496760523694278_596484640388532,92
1792,,,2.0,2013-10-15 18:03:04,496760523694278_596371903733139,25
1793,1.0,,,2013-10-15 18:02:59,496760523694278_596371880399808,41
1794,,,5.0,2013-10-15 18:02:48,496760523694278_596371830399813,93
1795,,,,2013-10-15 15:11:18,496760523694278_596301743740155,21
1796,1.0,3.0,1.0,2013-10-15 15:11:04,496760523694278_596301600406836,19
1797,4.0,,2.0,2013-10-15 15:10:52,496760523694278_596301423740187,56
1798,,,2.0,2013-10-15 15:10:42,496760523694278_596301330406863,29
1799,2.0,,1.0,2013-10-15 15:10:25,496760523694278_596301140406882,15
1800,3.0,7.0,5.0,2013-10-15 15:10:04,496760523694278_596300980406898,113
1801,6.0,1.0,1.0,2013-10-14 14:46:05,496760523694278_595779037125759,46
1802,1.0,,,2013-10-14 14:45:50,496760523694278_595778937125769,22
1803,,1.0,,2013-10-14 14:45:42,496760523694278_595778863792443,34
1804,,,2.0,2013-10-13 22:48:23,496760523694278_595441207159542,39
1805,2.0,,1.0,2013-10-13 22:48:09,496760523694278_595441147159548,20
1806,,,,2013-10-13 22:47:54,496760523694278_595441020492894,15
1807,,2.0,1.0,2013-10-13 22:47:41,496760523694278_595440947159568,22
1808,12.0,7.0,9.0,2013-10-13 22:46:57,496760523694278_595440717159591,228
1809,,,,2013-10-11 13:21:35,496760523694278_594227500614246,1
1810,2.0,,,2013-10-10 18:21:32,496760523694278_593830423987287,33
1811,1.0,1.0,,2013-10-10 18:11:24,496760523694278_593827707320892,22
1812,1.0,,1.0,2013-10-10 15:32:52,496760523694278_593773660659630,37
1813,3.0,5.0,2.0,2013-10-10 15:32:25,496760523694278_593773420659654,140
1814,2.0,,1.0,2013-10-10 15:31:55,496760523694278_593773243993005,29
1815,2.0,,,2013-10-10 15:31:42,496760523694278_593773167326346,28
1816,2.0,1.0,,2013-10-09 20:46:48,496760523694278_593393264031003,40
1817,,,,2013-10-09 20:46:40,496760523694278_593393150697681,10
1818,2.0,1.0,1.0,2013-10-09 20:46:26,496760523694278_593392944031035,85
1819,1.0,,,2013-10-09 17:23:26,496760523694278_593316687371994,18
1820,2.0,,1.0,2013-10-09 17:23:17,496760523694278_593316644038665,13
1821,2.0,1.0,,2013-10-09 17:22:51,496760523694278_593316517372011,37
1822,1.0,,,2013-10-09 16:57:34,496760523694278_593308234039506,7
1823,1.0,1.0,1.0,2013-10-09 12:29:09,496760523694278_593225017381161,26
1824,3.0,,,2013-10-09 12:29:01,496760523694278_593224984047831,34
1825,,2.0,1.0,2013-10-09 12:28:54,496760523694278_593224960714500,32
1826,1.0,,,2013-10-08 15:05:44,496760523694278_592850224085307,16
1827,,,1.0,2013-10-08 15:05:38,496760523694278_592850190751977,22
1828,3.0,2.0,3.0,2013-10-08 15:05:33,496760523694278_592850140751982,57
1829,1.0,,,2013-10-07 13:20:29,496760523694278_592388384131491,17
1830,1.0,1.0,2.0,2013-10-07 13:20:14,496760523694278_592388244131505,47
1831,4.0,9.0,1.0,2013-10-07 13:20:04,496760523694278_592388150798181,161
1832,1.0,,2.0,2013-10-06 19:29:51,496760523694278_592103467493316,53
1833,1.0,8.0,2.0,2013-10-06 19:29:41,496760523694278_592103424159987,141
1834,4.0,6.0,4.0,2013-10-06 19:29:30,496760523694278_592103380826658,107
1835,,,,2013-10-04 17:06:44,496760523694278_591305230906473,27
1836,1.0,1.0,,2013-10-04 17:06:34,496760523694278_591305194239810,30
1837,1.0,3.0,,2013-10-04 14:07:58,496760523694278_591234550913541,45
1838,3.0,1.0,,2013-10-04 14:07:39,496760523694278_591234430913553,60
1839,,,,2013-10-04 14:07:28,496760523694278_591234410913555,16
1840,1.0,2.0,1.0,2013-10-03 15:28:08,496760523694278_590879237615739,19
